"date","geography","SIP"
2020-04-18,"Ontario",2
2020-04-19,"Ontario",2
2020-04-20,"Ontario",2
2020-04-21,"Ontario",2
2020-04-22,"Ontario",2
2020-04-23,"Ontario",2
2020-04-24,"Ontario",2
2020-04-25,"Ontario",2
2020-04-26,"Ontario",2
2020-04-27,"Ontario",2
2020-04-28,"Ontario",2
2020-04-29,"Ontario",2
2020-04-30,"Ontario",2
2020-05-01,"Ontario",2
2020-05-02,"Ontario",2
2020-05-03,"Ontario",2
2020-05-04,"Ontario",1
2020-05-05,"Ontario",1
2020-05-06,"Ontario",1
2020-05-07,"Ontario",1
2020-05-08,"Ontario",1
2020-05-09,"Ontario",1
2020-05-10,"Ontario",1
2020-05-11,"Ontario",1
2020-05-12,"Ontario",1
2020-05-13,"Ontario",1
2020-05-14,"Ontario",1
2020-05-15,"Ontario",1
2020-05-16,"Ontario",1
2020-05-17,"Ontario",1
2020-05-18,"Ontario",1
2020-05-19,"Ontario",1
2020-05-20,"Ontario",1
2020-05-21,"Ontario",1
2020-05-22,"Ontario",1
2020-05-23,"Ontario",1
2020-05-24,"Ontario",1
2020-05-25,"Ontario",1
2020-05-26,"Ontario",1
2020-05-27,"Ontario",1
2020-05-28,"Ontario",1
2020-05-29,"Ontario",1
2020-05-30,"Ontario",1
2020-05-31,"Ontario",1
2020-02-15,"Poland",1
2020-02-16,"Poland",1
2020-02-17,"Poland",1
2020-02-18,"Poland",1
2020-02-19,"Poland",1
2020-02-20,"Poland",1
2020-02-21,"Poland",1
2020-02-22,"Poland",1
2020-02-23,"Poland",1
2020-02-24,"Poland",1
2020-02-25,"Poland",1
2020-02-26,"Poland",1
2020-02-27,"Poland",1
2020-02-28,"Poland",1
2020-02-29,"Poland",1
2020-03-01,"Poland",1
2020-03-02,"Poland",1
2020-03-03,"Poland",1
2020-03-04,"Poland",1
2020-03-05,"Poland",1
2020-03-06,"Poland",1
2020-03-07,"Poland",1
2020-03-08,"Poland",1
2020-03-09,"Poland",1
2020-03-10,"Poland",1
2020-03-11,"Poland",1
2020-03-12,"Poland",2
2020-03-13,"Poland",2
2020-03-14,"Poland",2
2020-03-15,"Poland",2
2020-03-16,"Poland",2
2020-03-17,"Poland",2
2020-03-18,"Poland",2
2020-03-19,"Poland",2
2020-03-20,"Poland",2
2020-03-21,"Poland",2
2020-03-22,"Poland",2
2020-03-23,"Poland",2
2020-03-24,"Poland",2
2020-03-25,"Poland",3
2020-03-26,"Poland",3
2020-03-27,"Poland",3
2020-03-28,"Poland",3
2020-03-29,"Poland",3
2020-03-30,"Poland",3
2020-03-31,"Poland",3
2020-04-01,"Poland",3
2020-04-02,"Poland",3
2020-04-03,"Poland",3
2020-04-04,"Poland",3
2020-04-05,"Poland",3
2020-04-06,"Poland",3
2020-04-07,"Poland",3
2020-04-08,"Poland",3
2020-04-09,"Poland",3
2020-04-10,"Poland",3
2020-04-11,"Poland",3
2020-04-12,"Poland",3
2020-04-13,"Poland",3
2020-04-14,"Poland",3
2020-04-15,"Poland",3
2020-04-16,"Poland",3
2020-04-17,"Poland",3
2020-04-18,"Poland",3
2020-04-19,"Poland",2
2020-04-20,"Poland",2
2020-04-21,"Poland",2
2020-04-22,"Poland",2
2020-04-23,"Poland",2
2020-04-24,"Poland",2
2020-04-25,"Poland",2
2020-04-26,"Poland",2
2020-04-27,"Poland",2
2020-04-28,"Poland",2
2020-04-29,"Poland",2
2020-04-30,"Poland",2
2020-05-01,"Poland",2
2020-05-02,"Poland",2
2020-05-03,"Poland",2
2020-05-04,"Poland",1
2020-05-05,"Poland",1
2020-05-06,"Poland",1
2020-05-07,"Poland",1
2020-05-08,"Poland",1
2020-05-09,"Poland",1
2020-05-10,"Poland",1
2020-05-11,"Poland",1
2020-05-12,"Poland",1
2020-05-13,"Poland",1
2020-05-14,"Poland",1
2020-05-15,"Poland",1
2020-05-16,"Poland",1
2020-05-17,"Poland",1
2020-05-18,"Poland",1
2020-05-19,"Poland",1
2020-05-20,"Poland",1
2020-05-21,"Poland",1
2020-05-22,"Poland",1
2020-05-23,"Poland",1
2020-05-24,"Poland",1
2020-05-25,"Poland",1
2020-05-26,"Poland",1
2020-05-27,"Poland",1
2020-05-28,"Poland",1
2020-05-29,"Poland",1
2020-05-30,"Poland",1
2020-05-31,"Poland",1
2020-02-15,"Portugal",0
2020-02-16,"Portugal",0
2020-02-17,"Portugal",0
2020-02-18,"Portugal",0
2020-02-19,"Portugal",0
2020-02-20,"Portugal",0
2020-02-21,"Portugal",0
2020-02-22,"Portugal",0
2020-02-23,"Portugal",0
2020-02-24,"Portugal",0
2020-02-25,"Portugal",0
2020-02-26,"Portugal",0
2020-02-27,"Portugal",0
2020-02-28,"Portugal",0
2020-02-29,"Portugal",0
2020-03-01,"Portugal",0
2020-03-02,"Portugal",0
2020-03-03,"Portugal",0
2020-03-04,"Portugal",0
2020-03-05,"Portugal",0
2020-03-06,"Portugal",0
2020-03-07,"Portugal",0
2020-03-08,"Portugal",0
2020-03-09,"Portugal",0
2020-03-10,"Portugal",0
2020-03-11,"Portugal",0
2020-03-12,"Portugal",2
2020-03-13,"Portugal",2
2020-03-14,"Portugal",2
2020-03-15,"Portugal",2
2020-03-16,"Portugal",2
2020-03-17,"Portugal",2
2020-03-18,"Portugal",2
2020-03-19,"Portugal",3
2020-03-20,"Portugal",3
2020-03-21,"Portugal",3
2020-03-22,"Portugal",3
2020-03-23,"Portugal",3
2020-03-24,"Portugal",3
2020-03-25,"Portugal",3
2020-03-26,"Portugal",3
2020-03-27,"Portugal",3
2020-03-28,"Portugal",3
2020-03-29,"Portugal",3
2020-03-30,"Portugal",3
2020-03-31,"Portugal",3
2020-04-01,"Portugal",3
2020-04-02,"Portugal",3
2020-04-03,"Portugal",3
2020-04-04,"Portugal",3
2020-04-05,"Portugal",3
2020-04-06,"Portugal",3
2020-04-07,"Portugal",3
2020-04-08,"Portugal",3
2020-04-09,"Portugal",3
2020-04-10,"Portugal",3
2020-04-11,"Portugal",3
2020-04-12,"Portugal",3
2020-04-13,"Portugal",3
2020-04-14,"Portugal",3
2020-04-15,"Portugal",3
2020-04-16,"Portugal",3
2020-04-17,"Portugal",3
2020-04-18,"Portugal",3
2020-04-19,"Portugal",3
2020-04-20,"Portugal",3
2020-04-21,"Portugal",3
2020-04-22,"Portugal",3
2020-04-23,"Portugal",3
2020-04-24,"Portugal",3
2020-04-25,"Portugal",3
2020-04-26,"Portugal",3
2020-04-27,"Portugal",3
2020-04-28,"Portugal",3
2020-04-29,"Portugal",3
2020-04-30,"Portugal",3
2020-05-01,"Portugal",3
2020-05-02,"Portugal",3
2020-05-03,"Portugal",3
2020-05-04,"Portugal",2
2020-05-05,"Portugal",2
2020-05-06,"Portugal",2
2020-05-07,"Portugal",2
2020-05-08,"Portugal",2
2020-05-09,"Portugal",2
2020-05-10,"Portugal",2
2020-05-11,"Portugal",2
2020-05-12,"Portugal",2
2020-05-13,"Portugal",2
2020-05-14,"Portugal",2
2020-05-15,"Portugal",2
2020-05-16,"Portugal",2
2020-05-17,"Portugal",2
2020-05-18,"Portugal",2
2020-05-19,"Portugal",2
2020-05-20,"Portugal",2
2020-05-21,"Portugal",2
2020-05-22,"Portugal",2
2020-05-23,"Portugal",2
2020-05-24,"Portugal",2
2020-05-25,"Portugal",2
2020-05-26,"Portugal",2
2020-05-27,"Portugal",2
2020-05-28,"Portugal",2
2020-05-29,"Portugal",2
2020-05-30,"Portugal",2
2020-05-31,"Portugal",2
2020-02-15,"US: California",1
2020-02-16,"US: California",1
2020-02-17,"US: California",1
2020-02-18,"US: California",1
2020-02-19,"US: California",1
2020-02-20,"US: California",1
2020-02-21,"US: California",1
2020-02-22,"US: California",1
2020-02-23,"US: California",1
2020-02-24,"US: California",1
2020-02-25,"US: California",1
2020-02-26,"US: California",1
2020-02-27,"US: California",1
2020-02-28,"US: California",1
2020-02-29,"US: California",1
2020-03-01,"US: California",1
2020-03-02,"US: California",1
2020-03-03,"US: California",1
2020-03-04,"US: California",1
2020-03-05,"US: California",1
2020-03-06,"US: California",1
2020-03-07,"US: California",1
2020-03-08,"US: California",1
2020-03-09,"US: California",1
2020-03-10,"US: California",1
2020-03-11,"US: California",1
2020-03-12,"US: California",1
2020-03-13,"US: California",1
2020-03-14,"US: California",1
2020-03-15,"US: California",1
2020-03-16,"US: California",1
2020-03-17,"US: California",1
2020-03-18,"US: California",1
2020-03-19,"US: California",3
2020-03-20,"US: California",3
2020-03-21,"US: California",3
2020-03-22,"US: California",3
2020-03-23,"US: California",3
2020-03-24,"US: California",3
2020-03-25,"US: California",3
2020-03-26,"US: California",3
2020-03-27,"US: California",3
2020-03-28,"US: California",3
2020-03-29,"US: California",3
2020-03-30,"US: California",3
2020-03-31,"US: California",3
2020-04-01,"US: California",3
2020-04-02,"US: California",3
2020-04-03,"US: California",3
2020-04-04,"US: California",3
2020-04-05,"US: California",3
2020-04-06,"US: California",3
2020-04-07,"US: California",3
2020-04-08,"US: California",3
2020-04-09,"US: California",3
2020-04-10,"US: California",3
2020-04-11,"US: California",3
2020-04-12,"US: California",3
2020-04-13,"US: California",3
2020-04-14,"US: California",3
2020-04-15,"US: California",3
2020-04-16,"US: California",3
2020-04-17,"US: California",3
2020-04-18,"US: California",3
2020-04-19,"US: California",3
2020-04-20,"US: California",3
2020-04-21,"US: California",3
2020-04-22,"US: California",3
2020-04-23,"US: California",3
2020-04-24,"US: California",3
2020-04-25,"US: California",3
2020-04-26,"US: California",3
2020-04-27,"US: California",3
2020-04-28,"US: California",3
2020-04-29,"US: California",3
2020-04-30,"US: California",3
2020-05-01,"US: California",3
2020-05-02,"US: California",3
2020-05-03,"US: California",3
2020-05-04,"US: California",2
2020-05-05,"US: California",2
2020-05-06,"US: California",2
2020-05-07,"US: California",2
2020-05-08,"US: California",2
2020-05-09,"US: California",2
2020-05-10,"US: California",2
2020-05-11,"US: California",2
2020-05-12,"US: California",1
2020-05-13,"US: California",1
2020-05-14,"US: California",1
2020-05-15,"US: California",1
2020-05-16,"US: California",1
2020-05-17,"US: California",1
2020-05-18,"US: California",1
2020-05-19,"US: California",1
2020-05-20,"US: California",1
2020-05-21,"US: California",1
2020-05-22,"US: California",1
2020-05-23,"US: California",1
2020-05-24,"US: California",1
2020-05-25,"US: California",1
2020-05-26,"US: California",1
2020-05-27,"US: California",1
2020-05-28,"US: California",1
2020-05-29,"US: California",1
2020-05-30,"US: California",1
2020-05-31,"US: California",1
2020-02-15,"US: Carolinas",1
2020-02-16,"US: Carolinas",1
2020-02-17,"US: Carolinas",1
2020-02-18,"US: Carolinas",1
2020-02-19,"US: Carolinas",1
2020-02-20,"US: Carolinas",1
2020-02-21,"US: Carolinas",1
2020-02-22,"US: Carolinas",1
2020-02-23,"US: Carolinas",1
2020-02-24,"US: Carolinas",1
2020-02-25,"US: Carolinas",1
2020-02-26,"US: Carolinas",1
2020-02-27,"US: Carolinas",1
2020-02-28,"US: Carolinas",1
2020-02-29,"US: Carolinas",1
2020-03-01,"US: Carolinas",1
2020-03-02,"US: Carolinas",1
2020-03-03,"US: Carolinas",1
2020-03-04,"US: Carolinas",1
2020-03-05,"US: Carolinas",1
2020-03-06,"US: Carolinas",1
2020-03-07,"US: Carolinas",1
2020-03-08,"US: Carolinas",1
2020-03-09,"US: Carolinas",1
2020-03-10,"US: Carolinas",1
2020-03-11,"US: Carolinas",1
2020-03-12,"US: Carolinas",1
2020-03-13,"US: Carolinas",1
2020-03-14,"US: Carolinas",1
2020-03-15,"US: Carolinas",1
2020-03-16,"US: Carolinas",1
2020-03-17,"US: Carolinas",1
2020-03-18,"US: Carolinas",1
2020-03-19,"US: Carolinas",1
2020-03-20,"US: Carolinas",1
2020-03-21,"US: Carolinas",1
2020-03-22,"US: Carolinas",1
2020-03-23,"US: Carolinas",1
2020-03-24,"US: Carolinas",1
2020-03-25,"US: Carolinas",1
2020-03-26,"US: Carolinas",1
2020-03-27,"US: Carolinas",1
2020-03-28,"US: Carolinas",1
2020-03-29,"US: Carolinas",1
2020-03-30,"US: Carolinas",3
2020-03-31,"US: Carolinas",3
2020-04-01,"US: Carolinas",3
2020-04-02,"US: Carolinas",3
2020-04-03,"US: Carolinas",3
2020-04-04,"US: Carolinas",3
2020-04-05,"US: Carolinas",3
2020-04-06,"US: Carolinas",3
2020-04-07,"US: Carolinas",3
2020-04-08,"US: Carolinas",3
2020-04-09,"US: Carolinas",3
2020-04-10,"US: Carolinas",3
2020-04-11,"US: Carolinas",3
2020-04-12,"US: Carolinas",3
2020-04-13,"US: Carolinas",3
2020-04-14,"US: Carolinas",3
2020-04-15,"US: Carolinas",3
2020-04-16,"US: Carolinas",3
2020-04-17,"US: Carolinas",3
2020-04-18,"US: Carolinas",3
2020-04-19,"US: Carolinas",3
2020-04-20,"US: Carolinas",3
2020-04-21,"US: Carolinas",2
2020-04-22,"US: Carolinas",2
2020-04-23,"US: Carolinas",2
2020-04-24,"US: Carolinas",2
2020-04-25,"US: Carolinas",2
2020-04-26,"US: Carolinas",2
2020-04-27,"US: Carolinas",2
2020-04-28,"US: Carolinas",2
2020-04-29,"US: Carolinas",2
2020-04-30,"US: Carolinas",2
2020-05-01,"US: Carolinas",2
2020-05-02,"US: Carolinas",2
2020-05-03,"US: Carolinas",2
2020-05-04,"US: Carolinas",2
2020-05-05,"US: Carolinas",2
2020-05-06,"US: Carolinas",2
2020-05-07,"US: Carolinas",2
2020-05-08,"US: Carolinas",2
2020-05-09,"US: Carolinas",2
2020-05-10,"US: Carolinas",2
2020-05-11,"US: Carolinas",2
2020-05-12,"US: Carolinas",2
2020-05-13,"US: Carolinas",2
2020-05-14,"US: Carolinas",2
2020-05-15,"US: Carolinas",2
2020-05-16,"US: Carolinas",2
2020-05-17,"US: Carolinas",2
2020-05-18,"US: Carolinas",2
2020-05-19,"US: Carolinas",2
2020-05-20,"US: Carolinas",2
2020-05-21,"US: Carolinas",2
2020-05-22,"US: Carolinas",1
2020-05-23,"US: Carolinas",1
2020-05-24,"US: Carolinas",1
2020-05-25,"US: Carolinas",1
2020-05-26,"US: Carolinas",1
2020-05-27,"US: Carolinas",1
2020-05-28,"US: Carolinas",1
2020-05-29,"US: Carolinas",1
2020-05-30,"US: Carolinas",1
2020-05-31,"US: Carolinas",1
2020-02-15,"US: Central",1
2020-02-16,"US: Central",1
2020-02-17,"US: Central",1
2020-02-18,"US: Central",1
2020-02-19,"US: Central",1
2020-02-20,"US: Central",1
2020-02-21,"US: Central",1
2020-02-22,"US: Central",1
2020-02-23,"US: Central",1
2020-02-24,"US: Central",1
2020-02-25,"US: Central",1
2020-02-26,"US: Central",1
2020-02-27,"US: Central",1
2020-02-28,"US: Central",1
2020-02-29,"US: Central",1
2020-03-01,"US: Central",1
2020-03-02,"US: Central",1
2020-03-03,"US: Central",1
2020-03-04,"US: Central",1
2020-03-05,"US: Central",1
2020-03-06,"US: Central",1
2020-03-07,"US: Central",1
2020-03-08,"US: Central",1
2020-03-09,"US: Central",1
2020-03-10,"US: Central",1
2020-03-11,"US: Central",1
2020-03-12,"US: Central",1
2020-03-13,"US: Central",1
2020-03-14,"US: Central",1
2020-03-15,"US: Central",1
2020-03-16,"US: Central",1
2020-03-17,"US: Central",1
2020-03-18,"US: Central",1
2020-03-19,"US: Central",1
2020-03-20,"US: Central",1
2020-03-21,"US: Central",1
2020-03-22,"US: Central",1
2020-03-23,"US: Central",1
2020-03-24,"US: Central",2
2020-03-25,"US: Central",2
2020-03-26,"US: Central",2
2020-03-27,"US: Central",2
2020-03-28,"US: Central",2
2020-03-29,"US: Central",2
2020-03-30,"US: Central",2
2020-03-31,"US: Central",2
2020-04-01,"US: Central",2
2020-04-02,"US: Central",2
2020-04-03,"US: Central",2
2020-04-04,"US: Central",2
2020-04-05,"US: Central",2
2020-04-06,"US: Central",2
2020-04-07,"US: Central",2
2020-04-08,"US: Central",2
2020-04-09,"US: Central",3
2020-04-10,"US: Central",3
2020-04-11,"US: Central",3
2020-04-12,"US: Central",3
2020-04-13,"US: Central",3
2020-04-14,"US: Central",3
2020-04-15,"US: Central",3
2020-04-16,"US: Central",3
2020-04-17,"US: Central",3
2020-04-18,"US: Central",3
2020-04-19,"US: Central",3
2020-04-20,"US: Central",3
2020-04-21,"US: Central",3
2020-04-22,"US: Central",3
2020-04-23,"US: Central",3
2020-04-24,"US: Central",3
2020-04-25,"US: Central",3
2020-04-26,"US: Central",3
2020-04-27,"US: Central",3
2020-04-28,"US: Central",3
2020-04-29,"US: Central",3
2020-04-30,"US: Central",3
2020-05-01,"US: Central",2
2020-05-02,"US: Central",2
2020-05-03,"US: Central",2
2020-05-04,"US: Central",1
2020-05-05,"US: Central",1
2020-05-06,"US: Central",1
2020-05-07,"US: Central",1
2020-05-08,"US: Central",1
2020-05-09,"US: Central",1
2020-05-10,"US: Central",1
2020-05-11,"US: Central",1
2020-05-12,"US: Central",1
2020-05-13,"US: Central",1
2020-05-14,"US: Central",1
2020-05-15,"US: Central",1
2020-05-16,"US: Central",1
2020-05-17,"US: Central",1
2020-05-18,"US: Central",1
2020-05-19,"US: Central",1
2020-05-20,"US: Central",1
2020-05-21,"US: Central",1
2020-05-22,"US: Central",1
2020-05-23,"US: Central",1
2020-05-24,"US: Central",1
2020-05-25,"US: Central",1
2020-05-26,"US: Central",1
2020-05-27,"US: Central",1
2020-05-28,"US: Central",1
2020-05-29,"US: Central",1
2020-05-30,"US: Central",1
2020-05-31,"US: Central",1
2020-02-15,"US: Florida",1
2020-02-16,"US: Florida",1
2020-02-17,"US: Florida",1
2020-02-18,"US: Florida",1
2020-02-19,"US: Florida",1
2020-02-20,"US: Florida",1
2020-02-21,"US: Florida",1
2020-02-22,"US: Florida",1
2020-02-23,"US: Florida",1
2020-02-24,"US: Florida",1
2020-02-25,"US: Florida",1
2020-02-26,"US: Florida",1
2020-02-27,"US: Florida",1
2020-02-28,"US: Florida",1
2020-02-29,"US: Florida",1
2020-03-01,"US: Florida",1
2020-03-02,"US: Florida",1
2020-03-03,"US: Florida",1
2020-03-04,"US: Florida",1
2020-03-05,"US: Florida",1
2020-03-06,"US: Florida",1
2020-03-07,"US: Florida",1
2020-03-08,"US: Florida",1
2020-03-09,"US: Florida",1
2020-03-10,"US: Florida",1
2020-03-11,"US: Florida",1
2020-03-12,"US: Florida",1
2020-03-13,"US: Florida",1
2020-03-14,"US: Florida",1
2020-03-15,"US: Florida",1
2020-03-16,"US: Florida",1
2020-03-17,"US: Florida",1
2020-03-18,"US: Florida",1
2020-03-19,"US: Florida",1
2020-03-20,"US: Florida",1
2020-03-21,"US: Florida",1
2020-03-22,"US: Florida",1
2020-03-23,"US: Florida",1
2020-03-24,"US: Florida",2
2020-03-25,"US: Florida",2
2020-03-26,"US: Florida",2
2020-03-27,"US: Florida",2
2020-03-28,"US: Florida",2
2020-03-29,"US: Florida",2
2020-03-30,"US: Florida",2
2020-03-31,"US: Florida",2
2020-04-01,"US: Florida",2
2020-04-02,"US: Florida",2
2020-04-03,"US: Florida",3
2020-04-04,"US: Florida",3
2020-04-05,"US: Florida",3
2020-04-06,"US: Florida",3
2020-04-07,"US: Florida",3
2020-04-08,"US: Florida",3
2020-04-09,"US: Florida",3
2020-04-10,"US: Florida",3
2020-04-11,"US: Florida",3
2020-04-12,"US: Florida",3
2020-04-13,"US: Florida",3
2020-04-14,"US: Florida",3
2020-04-15,"US: Florida",3
2020-04-16,"US: Florida",3
2020-04-17,"US: Florida",3
2020-04-18,"US: Florida",3
2020-04-19,"US: Florida",3
2020-04-20,"US: Florida",3
2020-04-21,"US: Florida",3
2020-04-22,"US: Florida",3
2020-04-23,"US: Florida",3
2020-04-24,"US: Florida",3
2020-04-25,"US: Florida",3
2020-04-26,"US: Florida",3
2020-04-27,"US: Florida",3
2020-04-28,"US: Florida",3
2020-04-29,"US: Florida",3
2020-04-30,"US: Florida",3
2020-05-01,"US: Florida",2
2020-05-02,"US: Florida",2
2020-05-03,"US: Florida",2
2020-05-04,"US: Florida",1
2020-05-05,"US: Florida",1
2020-05-06,"US: Florida",1
2020-05-07,"US: Florida",1
2020-05-08,"US: Florida",1
2020-05-09,"US: Florida",1
2020-05-10,"US: Florida",1
2020-05-11,"US: Florida",1
2020-05-12,"US: Florida",1
2020-05-13,"US: Florida",1
2020-05-14,"US: Florida",1
2020-05-15,"US: Florida",1
2020-05-16,"US: Florida",1
2020-05-17,"US: Florida",1
2020-05-18,"US: Florida",1
2020-05-19,"US: Florida",1
2020-05-20,"US: Florida",1
2020-05-21,"US: Florida",1
2020-05-22,"US: Florida",1
2020-05-23,"US: Florida",1
2020-05-24,"US: Florida",1
2020-05-25,"US: Florida",1
2020-05-26,"US: Florida",1
2020-05-27,"US: Florida",1
2020-05-28,"US: Florida",1
2020-05-29,"US: Florida",1
2020-05-30,"US: Florida",1
2020-05-31,"US: Florida",1
2020-02-15,"US: Mid-Atlantic",1
2020-02-16,"US: Mid-Atlantic",1
2020-02-17,"US: Mid-Atlantic",1
2020-02-18,"US: Mid-Atlantic",1
2020-02-19,"US: Mid-Atlantic",1
2020-02-20,"US: Mid-Atlantic",1
2020-02-21,"US: Mid-Atlantic",1
2020-02-22,"US: Mid-Atlantic",1
2020-02-23,"US: Mid-Atlantic",1
2020-02-24,"US: Mid-Atlantic",1
2020-02-25,"US: Mid-Atlantic",1
2020-02-26,"US: Mid-Atlantic",1
2020-02-27,"US: Mid-Atlantic",1
2020-02-28,"US: Mid-Atlantic",1
2020-02-29,"US: Mid-Atlantic",1
2020-03-01,"US: Mid-Atlantic",1
2020-03-02,"US: Mid-Atlantic",1
2020-03-03,"US: Mid-Atlantic",1
2020-03-04,"US: Mid-Atlantic",1
2020-03-05,"US: Mid-Atlantic",1
2020-03-06,"US: Mid-Atlantic",1
2020-03-07,"US: Mid-Atlantic",1
2020-03-08,"US: Mid-Atlantic",1
2020-03-09,"US: Mid-Atlantic",1
2020-03-10,"US: Mid-Atlantic",1
2020-03-11,"US: Mid-Atlantic",1
2020-03-12,"US: Mid-Atlantic",1
2020-03-13,"US: Mid-Atlantic",1
2020-03-14,"US: Mid-Atlantic",1
2020-03-15,"US: Mid-Atlantic",1
2020-03-16,"US: Mid-Atlantic",1
2020-03-17,"US: Mid-Atlantic",1
2020-03-18,"US: Mid-Atlantic",1
2020-03-19,"US: Mid-Atlantic",1
2020-03-20,"US: Mid-Atlantic",1
2020-03-21,"US: Mid-Atlantic",2
2020-03-22,"US: Mid-Atlantic",2
2020-03-23,"US: Mid-Atlantic",2
2020-03-24,"US: Mid-Atlantic",2
2020-03-25,"US: Mid-Atlantic",2
2020-03-26,"US: Mid-Atlantic",2
2020-03-27,"US: Mid-Atlantic",2
2020-03-28,"US: Mid-Atlantic",2
2020-03-29,"US: Mid-Atlantic",2
2020-03-30,"US: Mid-Atlantic",3
2020-03-31,"US: Mid-Atlantic",3
2020-04-01,"US: Mid-Atlantic",3
2020-04-02,"US: Mid-Atlantic",3
2020-04-03,"US: Mid-Atlantic",3
2020-04-04,"US: Mid-Atlantic",3
2020-04-05,"US: Mid-Atlantic",3
2020-04-06,"US: Mid-Atlantic",3
2020-04-07,"US: Mid-Atlantic",3
2020-04-08,"US: Mid-Atlantic",3
2020-04-09,"US: Mid-Atlantic",3
2020-04-10,"US: Mid-Atlantic",3
2020-04-11,"US: Mid-Atlantic",3
2020-04-12,"US: Mid-Atlantic",3
2020-04-13,"US: Mid-Atlantic",3
2020-04-14,"US: Mid-Atlantic",3
2020-04-15,"US: Mid-Atlantic",3
2020-04-16,"US: Mid-Atlantic",3
2020-04-17,"US: Mid-Atlantic",3
2020-04-18,"US: Mid-Atlantic",3
2020-04-19,"US: Mid-Atlantic",3
2020-04-20,"US: Mid-Atlantic",3
2020-04-21,"US: Mid-Atlantic",3
2020-04-22,"US: Mid-Atlantic",3
2020-04-23,"US: Mid-Atlantic",3
2020-04-24,"US: Mid-Atlantic",3
2020-04-25,"US: Mid-Atlantic",3
2020-04-26,"US: Mid-Atlantic",3
2020-04-27,"US: Mid-Atlantic",3
2020-04-28,"US: Mid-Atlantic",3
2020-04-29,"US: Mid-Atlantic",3
2020-04-30,"US: Mid-Atlantic",3
2020-05-01,"US: Mid-Atlantic",3
2020-05-02,"US: Mid-Atlantic",2
2020-05-03,"US: Mid-Atlantic",2
2020-05-04,"US: Mid-Atlantic",2
2020-05-05,"US: Mid-Atlantic",2
2020-05-06,"US: Mid-Atlantic",2
2020-05-07,"US: Mid-Atlantic",2
2020-05-08,"US: Mid-Atlantic",2
2020-05-09,"US: Mid-Atlantic",2
2020-05-10,"US: Mid-Atlantic",2
2020-05-11,"US: Mid-Atlantic",2
2020-05-12,"US: Mid-Atlantic",2
2020-05-13,"US: Mid-Atlantic",2
2020-05-14,"US: Mid-Atlantic",2
2020-05-15,"US: Mid-Atlantic",2
2020-05-16,"US: Mid-Atlantic",2
2020-05-17,"US: Mid-Atlantic",2
2020-05-18,"US: Mid-Atlantic",2
2020-05-19,"US: Mid-Atlantic",2
2020-05-20,"US: Mid-Atlantic",2
2020-05-21,"US: Mid-Atlantic",2
2020-05-22,"US: Mid-Atlantic",2
2020-05-23,"US: Mid-Atlantic",2
2020-05-24,"US: Mid-Atlantic",2
2020-05-25,"US: Mid-Atlantic",2
2020-05-26,"US: Mid-Atlantic",2
2020-05-27,"US: Mid-Atlantic",2
2020-05-28,"US: Mid-Atlantic",2
2020-05-29,"US: Mid-Atlantic",2
2020-05-30,"US: Mid-Atlantic",2
2020-05-31,"US: Mid-Atlantic",2
2020-02-15,"US: Northeast",1
2020-02-16,"US: Northeast",1
2020-02-17,"US: Northeast",1
2020-02-18,"US: Northeast",1
2020-02-19,"US: Northeast",1
2020-02-20,"US: Northeast",1
2020-02-21,"US: Northeast",1
2020-02-22,"US: Northeast",1
2020-02-23,"US: Northeast",1
2020-02-24,"US: Northeast",1
2020-02-25,"US: Northeast",1
2020-02-26,"US: Northeast",1
2020-02-27,"US: Northeast",1
2020-02-28,"US: Northeast",1
2020-02-29,"US: Northeast",1
2020-03-01,"US: Northeast",1
2020-03-02,"US: Northeast",1
2020-03-03,"US: Northeast",1
2020-03-04,"US: Northeast",1
2020-03-05,"US: Northeast",1
2020-03-06,"US: Northeast",1
2020-03-07,"US: Northeast",1
2020-03-08,"US: Northeast",1
2020-03-09,"US: Northeast",1
2020-03-10,"US: Northeast",1
2020-03-11,"US: Northeast",1
2020-03-12,"US: Northeast",1
2020-03-13,"US: Northeast",1
2020-03-14,"US: Northeast",1
2020-03-15,"US: Northeast",1
2020-03-16,"US: Northeast",1
2020-03-17,"US: Northeast",1
2020-03-18,"US: Northeast",1
2020-03-19,"US: Northeast",1
2020-03-20,"US: Northeast",1
2020-03-21,"US: Northeast",1
2020-03-22,"US: Northeast",1
2020-03-23,"US: Northeast",2
2020-03-24,"US: Northeast",2
2020-03-25,"US: Northeast",2
2020-03-26,"US: Northeast",2
2020-03-27,"US: Northeast",2
2020-03-28,"US: Northeast",3
2020-03-29,"US: Northeast",3
2020-03-30,"US: Northeast",3
2020-03-31,"US: Northeast",3
2020-04-01,"US: Northeast",3
2020-04-02,"US: Northeast",3
2020-04-03,"US: Northeast",3
2020-04-04,"US: Northeast",3
2020-04-05,"US: Northeast",3
2020-04-06,"US: Northeast",3
2020-04-07,"US: Northeast",3
2020-04-08,"US: Northeast",3
2020-04-09,"US: Northeast",3
2020-04-10,"US: Northeast",3
2020-04-11,"US: Northeast",3
2020-04-12,"US: Northeast",3
2020-04-13,"US: Northeast",3
2020-04-14,"US: Northeast",3
2020-04-15,"US: Northeast",3
2020-04-16,"US: Northeast",3
2020-04-17,"US: Northeast",3
2020-04-18,"US: Northeast",3
2020-04-19,"US: Northeast",3
2020-04-20,"US: Northeast",3
